g_losses,d_losses,g_test_loss,d_test_loss,mse,mse_test
0.7770978212356567,1.4001492261886597,0.7774064540863037,1.3998048305511475,1.2154775857925415,1.192252516746521
0.776796281337738,1.3995299339294434,0.7766834497451782,1.399332880973816,1.2158992290496826,1.210021734237671
0.776083767414093,1.3989813327789307,0.7761281132698059,1.398973822593689,1.2259384393692017,1.2117245197296143
0.7756006121635437,1.3982772827148438,0.7758538126945496,1.3982934951782227,1.2319775819778442,1.2026519775390625
0.7750157117843628,1.3980143070220947,0.775132417678833,1.3979816436767578,1.2300922870635986,1.2170085906982422
0.7746545672416687,1.3974851369857788,0.7749320268630981,1.397247314453125,1.2225357294082642,1.2234410047531128
0.7742229700088501,1.3969250917434692,0.7746290564537048,1.396665334701538,1.235095500946045,1.2170017957687378
0.7739617824554443,1.3964816331863403,0.7739788293838501,1.3962373733520508,1.231427788734436,1.225542664527893
0.7732850909233093,1.3959840536117554,0.7735570073127747,1.3957335948944092,1.2305337190628052,1.21640944480896
0.7727401256561279,1.3954648971557617,0.7730243802070618,1.3953121900558472,1.2337760925292969,1.2356538772583008
0.7722974419593811,1.3951045274734497,0.7724123001098633,1.394883632659912,1.229673147201538,1.2222453355789185
0.7718217372894287,1.3945059776306152,0.7722451090812683,1.3941826820373535,1.2380908727645874,1.2189406156539917
0.7713549137115479,1.3938884735107422,0.7714526057243347,1.3939120769500732,1.2312614917755127,1.2140253782272339
0.7706840634346008,1.3936212062835693,0.7709526419639587,1.3934072256088257,1.231788158416748,1.2102861404418945
0.7703348398208618,1.39312744140625,0.7702652215957642,1.3931907415390015,1.236124038696289,1.2186639308929443
0.7697895169258118,1.3926678895950317,0.7696423530578613,1.3927620649337769,1.2328474521636963,1.2263339757919312
0.7693675756454468,1.3921408653259277,0.7696443200111389,1.3918986320495605,1.2331568002700806,1.2133663892745972
0.7689529061317444,1.3917080163955688,0.7688983082771301,1.3915817737579346,1.242968201637268,1.2388988733291626
0.7683112025260925,1.3912832736968994,0.7686052918434143,1.3909547328948975,1.2325657606124878,1.2347713708877563
0.7678084969520569,1.3908536434173584,0.7677832841873169,1.3907082080841064,1.2297486066818237,1.23616361618042
0.767311692237854,1.3902668952941895,0.7672030329704285,1.3903090953826904,1.236091136932373,1.2250102758407593
0.7667103409767151,1.3899602890014648,0.7668411135673523,1.3897916078567505,1.2335489988327026,1.2293046712875366
0.7662150263786316,1.3893054723739624,0.7665340900421143,1.3891782760620117,1.2358195781707764,1.210707187652588
0.7657647132873535,1.388866662979126,0.7659662961959839,1.388761281967163,1.2370550632476807,1.2089931964874268
0.7651048302650452,1.3885283470153809,0.7653862833976746,1.388317584991455,1.2273670434951782,1.2170196771621704
0.7648724317550659,1.3878893852233887,0.7646705508232117,1.3879402875900269,1.233443021774292,1.2058298587799072
0.764057457447052,1.3874166011810303,0.7641513347625732,1.3875434398651123,1.2352826595306396,1.2105203866958618
0.7636792659759521,1.3869763612747192,0.7639009952545166,1.386842966079712,1.2300745248794556,1.2094924449920654
0.7630387544631958,1.3867337703704834,0.7633177638053894,1.386479377746582,1.242250680923462,1.2298740148544312
0.7624688148498535,1.386275053024292,0.7627015709877014,1.386069416999817,1.2290575504302979,1.2157821655273438
0.7621842622756958,1.3857660293579102,0.7620026469230652,1.3857471942901611,1.2245516777038574,1.2186285257339478
0.7615414261817932,1.3853235244750977,0.7616920471191406,1.385143518447876,1.2417657375335693,1.2300535440444946
0.7611653208732605,1.384840726852417,0.7610592246055603,1.3847112655639648,1.2221328020095825,1.214868187904358
0.7604516744613647,1.3844845294952393,0.7604829668998718,1.3842964172363281,1.2252063751220703,1.2283718585968018
0.7602026462554932,1.3839541673660278,0.7599189281463623,1.3838797807693481,1.2334290742874146,1.2166966199874878
0.7595001459121704,1.3833552598953247,0.7594884037971497,1.383349895477295,1.2301456928253174,1.2104235887527466
0.7587576508522034,1.383054256439209,0.7587613463401794,1.383056640625,1.2190665006637573,1.2261942625045776
0.7585005760192871,1.3825101852416992,0.7584542036056519,1.3823381662368774,1.2244479656219482,1.2210731506347656
0.7578961253166199,1.3822293281555176,0.7577601075172424,1.3820375204086304,1.2275636196136475,1.2160205841064453
0.7574629187583923,1.3815937042236328,0.7576169967651367,1.3813409805297852,1.2241266965866089,1.2218921184539795
0.7568195462226868,1.3811697959899902,0.756672739982605,1.3812119960784912,1.2264221906661987,1.1848435401916504
0.7562351226806641,1.380638599395752,0.7565013766288757,1.380361795425415,1.2259421348571777,1.2030601501464844
0.7557600140571594,1.380170464515686,0.7559782266616821,1.3798792362213135,1.2140177488327026,1.2058184146881104
0.7552943825721741,1.3796998262405396,0.7550944685935974,1.3796976804733276,1.2166028022766113,1.2228929996490479
0.7547638416290283,1.3791284561157227,0.7548345923423767,1.379016637802124,1.2262977361679077,1.2342966794967651
0.7543697357177734,1.3786749839782715,0.7543384432792664,1.3784806728363037,1.2143396139144897,1.1996363401412964
0.7537456750869751,1.378212809562683,0.7537533044815063,1.3780686855316162,1.2064154148101807,1.2105430364608765
0.7531445026397705,1.3777234554290771,0.7535563707351685,1.3773198127746582,1.2140930891036987,1.1932704448699951
0.7526530623435974,1.377427577972412,0.7526702880859375,1.3770663738250732,1.2081888914108276,1.2207669019699097
0.7523277401924133,1.3765617609024048,0.7519934773445129,1.376744031906128,1.1995949745178223,1.2018157243728638
0.7514627575874329,1.3761067390441895,0.7520473599433899,1.375749111175537,1.2072126865386963,1.2052346467971802
0.7511210441589355,1.375710368156433,0.7511006593704224,1.3755934238433838,1.209344506263733,1.2157485485076904
0.7506690621376038,1.375173807144165,0.7506407499313354,1.375053882598877,1.2086018323898315,1.1903541088104248
0.7501161098480225,1.3746168613433838,0.7503161430358887,1.374369502067566,1.1981666088104248,1.1754428148269653
0.7494540214538574,1.3741443157196045,0.7496330738067627,1.3740367889404297,1.2003298997879028,1.1731500625610352
0.749130129814148,1.3736963272094727,0.7490880489349365,1.3734910488128662,1.1992361545562744,1.2056530714035034
0.7485907673835754,1.373274564743042,0.7486161589622498,1.3729958534240723,1.1896336078643799,1.2104754447937012
0.747989296913147,1.3726667165756226,0.7480962872505188,1.3724900484085083,1.2027583122253418,1.196581244468689
0.7477635145187378,1.3719606399536133,0.747829258441925,1.371776819229126,1.198796033859253,1.1976979970932007
0.7473741769790649,1.3715438842773438,0.7470298409461975,1.3715465068817139,1.2001134157180786,1.1983678340911865
0.7466567158699036,1.3713068962097168,0.746030330657959,1.3714616298675537,1.1891052722930908,1.2017455101013184
0.7461233139038086,1.3705641031265259,0.7462162971496582,1.370441198348999,1.192605972290039,1.1845391988754272
0.7457453608512878,1.3702635765075684,0.7455976009368896,1.3701956272125244,1.1749792098999023,1.184435486793518
0.7452147603034973,1.3699136972427368,0.7454025149345398,1.3695625066757202,1.1786253452301025,1.173964500427246
0.7449013590812683,1.3695743083953857,0.7449567317962646,1.3690767288208008,1.1903321743011475,1.1907116174697876
0.744074285030365,1.3690433502197266,0.7442455887794495,1.3689780235290527,1.1886900663375854,1.1640585660934448
0.7438792586326599,1.3688712120056152,0.7439543604850769,1.3684141635894775,1.176613211631775,1.153196096420288
0.7432592511177063,1.3686819076538086,0.7430996894836426,1.3685415983200073,1.1819616556167603,1.177037000656128
0.7427268028259277,1.367926001548767,0.7429808974266052,1.3677797317504883,1.1667183637619019,1.1538636684417725
0.7425324320793152,1.3678438663482666,0.7422443628311157,1.3677949905395508,1.1712853908538818,1.1403964757919312
0.7420729994773865,1.367628812789917,0.7418820261955261,1.3672837018966675,1.1645439863204956,1.152180790901184
0.7415937781333923,1.3670482635498047,0.7417493462562561,1.3667937517166138,1.16330885887146,1.126765489578247
0.7412130236625671,1.366621494293213,0.7408984899520874,1.3668162822723389,1.1575431823730469,1.153259038925171
0.7407453060150146,1.366323471069336,0.74106365442276,1.3659932613372803,1.1596570014953613,1.136303424835205
0.7404130697250366,1.3660281896591187,0.7402426600456238,1.366010069847107,1.1477535963058472,1.1349185705184937
0.7403651475906372,1.3657126426696777,0.7396975159645081,1.365880012512207,1.1628841161727905,1.1397470235824585
0.7397691607475281,1.36555814743042,0.7396709322929382,1.3653028011322021,1.1475536823272705,1.1283658742904663
0.7394028902053833,1.3652009963989258,0.7396162152290344,1.3646738529205322,1.1428898572921753,1.1338711977005005
0.7391119003295898,1.364898920059204,0.7396460175514221,1.3641226291656494,1.1388967037200928,1.1447193622589111
0.7387263178825378,1.3644676208496094,0.7381937503814697,1.3647253513336182,1.1287623643875122,1.1094236373901367
0.7384325265884399,1.3641548156738281,0.7386640310287476,1.3637878894805908,1.1376597881317139,1.1333776712417603
0.7378650307655334,1.363711953163147,0.7380719184875488,1.3637478351593018,1.1285344362258911,1.1063294410705566
0.7379631996154785,1.3633027076721191,0.7379127740859985,1.3633909225463867,1.12227463722229,1.1269464492797852
0.7376005053520203,1.3629562854766846,0.7378754019737244,1.3628193140029907,1.1202224493026733,1.1137408018112183
0.7373602986335754,1.3629934787750244,0.7371112108230591,1.3630056381225586,1.1131936311721802,1.1222071647644043
0.7369808554649353,1.3625969886779785,0.7366452813148499,1.3628873825073242,1.1070778369903564,1.0969808101654053
0.7369035482406616,1.3624080419540405,0.7374574542045593,1.3616735935211182,1.1065723896026611,1.110215425491333
0.7367063760757446,1.361924648284912,0.7364565134048462,1.3620262145996094,1.1157035827636719,1.0814322233200073
0.7362329959869385,1.3615758419036865,0.7368812561035156,1.361288070678711,1.099271535873413,1.1102570295333862
0.736312747001648,1.361582636833191,0.7368389368057251,1.3608033657073975,1.0971664190292358,1.0652172565460205
0.7362208962440491,1.3610501289367676,0.736478328704834,1.3606469631195068,1.0945751667022705,1.0945833921432495
0.7357115745544434,1.360916018486023,0.7356662154197693,1.3610265254974365,1.0899254083633423,1.0828837156295776
0.7355078458786011,1.3607654571533203,0.7348262071609497,1.361199140548706,1.0840630531311035,1.0657633543014526
0.7352876663208008,1.360670804977417,0.7355616092681885,1.3601734638214111,1.061844825744629,1.0736819505691528
0.7354704141616821,1.3601102828979492,0.7357556223869324,1.3597337007522583,1.0688871145248413,1.061931848526001
0.7348949909210205,1.3601329326629639,0.7348601818084717,1.3600974082946777,1.0584286451339722,1.0574195384979248
0.7349551320075989,1.359513282775879,0.7354657053947449,1.3590463399887085,1.0639395713806152,1.0444073677062988
0.7347476482391357,1.3598451614379883,0.7349964380264282,1.359212875366211,1.052359938621521,1.0114802122116089
0.7346930503845215,1.3591618537902832,0.7341628074645996,1.3595930337905884,1.0559676885604858,1.0102989673614502
0.7343639135360718,1.3590693473815918,0.7340376377105713,1.359167218208313,1.041839599609375,1.0041407346725464
0.7342333197593689,1.3584818840026855,0.734070897102356,1.358758568763733,1.0353198051452637,1.0320707559585571
0.7342703938484192,1.3585901260375977,0.7341960668563843,1.3584508895874023,1.0244872570037842,1.0100346803665161
0.733951210975647,1.3583967685699463,0.7338040471076965,1.3584102392196655,1.030474066734314,1.0327167510986328
0.7340624332427979,1.3578816652297974,0.7338608503341675,1.357844352722168,1.0187426805496216,1.0010992288589478
0.7335934042930603,1.3582186698913574,0.7335970997810364,1.3578569889068604,1.015357255935669,1.0386799573898315
0.7333183884620667,1.3578178882598877,0.7330543994903564,1.357987403869629,1.0171388387680054,1.0144110918045044
0.7331028580665588,1.357490062713623,0.7332459688186646,1.3576074838638306,1.0059912204742432,0.9735007286071777
0.7327393889427185,1.3578457832336426,0.7333310842514038,1.357075572013855,0.9968687891960144,0.9789623022079468
0.7326968312263489,1.3575621843338013,0.7324230670928955,1.357496976852417,0.9875105023384094,0.9623854160308838
0.7324377298355103,1.3569421768188477,0.7322690486907959,1.3574028015136719,0.9828286170959473,0.9527381062507629
0.7323552370071411,1.3569430112838745,0.7323951721191406,1.3569291830062866,0.9730774760246277,0.9856880307197571
0.7320147752761841,1.3570020198822021,0.7317779660224915,1.3570939302444458,0.9772559404373169,0.946405291557312
0.7319170236587524,1.3570780754089355,0.7324217557907104,1.3562815189361572,0.9573286771774292,0.941750168800354
0.7318399548530579,1.3567531108856201,0.7314745783805847,1.3568915128707886,0.9553935527801514,0.9460554122924805
0.7317489385604858,1.356467843055725,0.7313814759254456,1.35662841796875,0.9545326828956604,0.9541612267494202
0.7315368056297302,1.3566166162490845,0.730812132358551,1.3570127487182617,0.9527223706245422,0.9215981960296631
0.7309411764144897,1.356461524963379,0.729961633682251,1.3575037717819214,0.936531126499176,0.9185497760772705
0.7306498289108276,1.3562817573547363,0.7308753728866577,1.3561882972717285,0.9312605857849121,0.9486569762229919
0.7302669882774353,1.3565078973770142,0.7304988503456116,1.356018304824829,0.9266562461853027,0.9355648159980774
0.7300411462783813,1.356139898300171,0.7296579480171204,1.3569512367248535,0.9079298377037048,0.9095621705055237
0.7300535440444946,1.35626220703125,0.7296477556228638,1.3566042184829712,0.9189149141311646,0.89382404088974
0.7301508784294128,1.356367826461792,0.7295464277267456,1.3565037250518799,0.9080639481544495,0.8907005786895752
0.7291965484619141,1.3559882640838623,0.7290030717849731,1.3565771579742432,0.8907600045204163,0.897385835647583
0.7291503548622131,1.355960726737976,0.7281455993652344,1.3571128845214844,0.890093207359314,0.8901646137237549
0.7289778590202332,1.3562601804733276,0.7286728024482727,1.3564343452453613,0.8919740915298462,0.8862093687057495
0.7287183403968811,1.3558599948883057,0.7281906008720398,1.356557011604309,0.8744882345199585,0.8937023282051086
0.7282629609107971,1.3563294410705566,0.7284368276596069,1.3559987545013428,0.8750292658805847,0.884352445602417
0.7279696464538574,1.3560729026794434,0.7278527021408081,1.356541395187378,0.8654249906539917,0.8825209736824036
0.7278584241867065,1.3562920093536377,0.7282699942588806,1.355873703956604,0.8640132546424866,0.8853033185005188
0.7276013493537903,1.3566961288452148,0.727145791053772,1.3569614887237549,0.8600050806999207,0.8513307571411133
0.7270845770835876,1.356252908706665,0.7263622879981995,1.357131004333496,0.849127471446991,0.8494081497192383
0.727203905582428,1.3564369678497314,0.7268882989883423,1.3566808700561523,0.8434270620346069,0.8226795196533203
0.7267606854438782,1.3563032150268555,0.7264149785041809,1.3569070100784302,0.8432101011276245,0.8295522928237915
0.7265122532844543,1.3564702272415161,0.7255470752716064,1.357513427734375,0.8388761281967163,0.811413586139679
0.7263014912605286,1.3559852838516235,0.7254147529602051,1.3573954105377197,0.8295542001724243,0.8151355385780334
0.7262895703315735,1.3564510345458984,0.7248744368553162,1.3579148054122925,0.8212304711341858,0.8020904660224915
0.7255668044090271,1.3564732074737549,0.7256137132644653,1.3570663928985596,0.8149234652519226,0.7954480051994324
0.7253629565238953,1.3568083047866821,0.7248865962028503,1.3572793006896973,0.8034607768058777,0.8054004311561584
0.7254120707511902,1.3564574718475342,0.7241200804710388,1.3579859733581543,0.7932347655296326,0.7734740376472473
0.7252005934715271,1.3568289279937744,0.7242289185523987,1.357617735862732,0.7978652715682983,0.7946432828903198
0.7247786521911621,1.357196569442749,0.7243033647537231,1.3574669361114502,0.789279580116272,0.7916009426116943
0.7246785163879395,1.3570473194122314,0.7237704396247864,1.3579001426696777,0.7858107089996338,0.7874919176101685
0.7246106863021851,1.357006311416626,0.723861575126648,1.3577126264572144,0.7784656286239624,0.7622291445732117
0.7243964672088623,1.3568365573883057,0.7240715622901917,1.3574585914611816,0.7783551216125488,0.7603917717933655
0.7235052585601807,1.35739266872406,0.723354697227478,1.3577523231506348,0.7676180601119995,0.7656857371330261
0.7241180539131165,1.357235312461853,0.7239330410957336,1.3572978973388672,0.7626703381538391,0.7676937580108643
0.7236959934234619,1.3570973873138428,0.7243139743804932,1.3567461967468262,0.7649677991867065,0.751078724861145
0.7236870527267456,1.3575170040130615,0.7229611277580261,1.3579286336898804,0.7484351992607117,0.7434610724449158
0.7231613397598267,1.357702374458313,0.7228036522865295,1.3580725193023682,0.740682065486908,0.7564061284065247
0.7227436900138855,1.3576884269714355,0.7214514017105103,1.359269380569458,0.7399890422821045,0.7470730543136597
0.7228918671607971,1.3571767807006836,0.7216575145721436,1.3588857650756836,0.7311809659004211,0.7468991875648499
0.7225241661071777,1.3573580980300903,0.7224853038787842,1.3581790924072266,0.72994065284729,0.7463502883911133
0.7226134538650513,1.3578717708587646,0.7212361693382263,1.359072208404541,0.7353136539459229,0.7047640085220337
0.7219134569168091,1.3576858043670654,0.7222597599029541,1.3581702709197998,0.7174341082572937,0.7361639738082886
0.7221837639808655,1.3582696914672852,0.7212818264961243,1.359156847000122,0.7241227030754089,0.7102291584014893
0.7220583558082581,1.3585339784622192,0.721642017364502,1.3585171699523926,0.707543671131134,0.7267336845397949
0.7219040393829346,1.3584654331207275,0.7225885987281799,1.3576098680496216,0.7137261629104614,0.7163051962852478
0.7212925553321838,1.3583476543426514,0.7212565541267395,1.3588272333145142,0.7046899795532227,0.6922866702079773
0.7213015556335449,1.3583474159240723,0.7214374542236328,1.358533263206482,0.7044284343719482,0.691333532333374
0.7208796739578247,1.3587415218353271,0.721439003944397,1.3583930730819702,0.6972939372062683,0.7095698714256287
0.7208207845687866,1.3585002422332764,0.7203124165534973,1.3593063354492188,0.692791759967804,0.7062069177627563
0.7212198972702026,1.3588323593139648,0.7201510071754456,1.3595926761627197,0.6862442493438721,0.6830585598945618
0.7206769585609436,1.3589305877685547,0.7201060056686401,1.3594088554382324,0.6862431168556213,0.6764769554138184
0.720134973526001,1.3587440252304077,0.7205020189285278,1.3591797351837158,0.6788069009780884,0.6649228930473328
0.7204500436782837,1.3590208292007446,0.720028817653656,1.3592990636825562,0.674492359161377,0.6863762736320496
0.7198278903961182,1.358959674835205,0.7193249464035034,1.3598976135253906,0.6803109049797058,0.6687096953392029
0.719421923160553,1.3589848279953003,0.7187734246253967,1.3603975772857666,0.6689380407333374,0.6716565489768982
0.7198043465614319,1.3595572710037231,0.7208997011184692,1.3581151962280273,0.66733318567276,0.6899163126945496
0.7197550535202026,1.3592480421066284,0.7187206745147705,1.3602793216705322,0.6630575060844421,0.6793982982635498
0.7196178436279297,1.359472393989563,0.7181456089019775,1.3607525825500488,0.662933349609375,0.6701205372810364
0.7194014191627502,1.3594481945037842,0.7184566259384155,1.3605061769485474,0.6533128619194031,0.6590201258659363
0.719411313533783,1.3593745231628418,0.7192416191101074,1.3596410751342773,0.650070071220398,0.6547821164131165
0.7183830142021179,1.3595280647277832,0.7188677191734314,1.3599720001220703,0.6437165141105652,0.6548056602478027
0.7192093729972839,1.359131097793579,0.7186195850372314,1.3600428104400635,0.6514695286750793,0.6717061400413513
0.7190979719161987,1.3599306344985962,0.7181852459907532,1.3603973388671875,0.646148681640625,0.6627508401870728
0.7186729907989502,1.3598105907440186,0.7187763452529907,1.359833002090454,0.6414016485214233,0.6467786431312561
0.7189750075340271,1.3595795631408691,0.7178164124488831,1.3604772090911865,0.6421396732330322,0.6505233645439148
0.7187285423278809,1.3597544431686401,0.7185856699943542,1.3598620891571045,0.639065682888031,0.6744254231452942
0.7182561755180359,1.3599094152450562,0.7180424928665161,1.3601152896881104,0.6367636322975159,0.6486057639122009
0.718257486820221,1.3597385883331299,0.7191152572631836,1.3591299057006836,0.6333301067352295,0.6501911282539368
0.7180376052856445,1.3599536418914795,0.717560350894928,1.3604786396026611,0.627798318862915,0.6459975838661194
0.7175450921058655,1.3597412109375,0.7172756791114807,1.360893964767456,0.6211147308349609,0.6341031789779663
0.717937707901001,1.3600996732711792,0.7179601192474365,1.3599004745483398,0.62278151512146,0.6531158685684204
0.7181564569473267,1.360020637512207,0.717620313167572,1.3602659702301025,0.6309617757797241,0.652508020401001
0.7174919843673706,1.3598992824554443,0.718021035194397,1.3597708940505981,0.6247119307518005,0.6536563038825989
0.717345118522644,1.359867811203003,0.7182539701461792,1.3595930337905884,0.6254937052726746,0.6285195350646973
0.7172508239746094,1.3598546981811523,0.7167087197303772,1.3607754707336426,0.6155657768249512,0.6520171165466309
0.7174373269081116,1.3599557876586914,0.7163435220718384,1.3609893321990967,0.6158668994903564,0.6417768001556396
0.7173726558685303,1.360255241394043,0.7176347374916077,1.3598101139068604,0.6177632212638855,0.6369625329971313
0.7173006534576416,1.359823226928711,0.7188268303871155,1.3585946559906006,0.6159201264381409,0.6343901753425598
0.7173383831977844,1.3601033687591553,0.7167564630508423,1.3605105876922607,0.6099722981452942,0.6165811419487
0.7165202498435974,1.3597445487976074,0.7169787883758545,1.3600751161575317,0.60368812084198,0.651664674282074
0.7168752551078796,1.3598358631134033,0.7164862751960754,1.3604211807250977,0.6114028692245483,0.6354632377624512
0.7163644433021545,1.3597203493118286,0.7162768840789795,1.3606797456741333,0.6038747429847717,0.6386938095092773
0.7164534330368042,1.3597244024276733,0.7169608473777771,1.3599419593811035,0.6075232028961182,0.6386293172836304
0.7172280550003052,1.3598971366882324,0.7168915271759033,1.3598949909210205,0.6072164177894592,0.6271110773086548
0.7159287929534912,1.3594169616699219,0.7161646485328674,1.3605599403381348,0.6029062271118164,0.6431937217712402
0.7165396213531494,1.3598451614379883,0.7172313332557678,1.359309434890747,0.6046848297119141,0.6280875205993652
0.7166649103164673,1.3597766160964966,0.7163844704627991,1.3600540161132812,0.6104789972305298,0.619937002658844
0.7165716886520386,1.3593382835388184,0.7168337106704712,1.359349012374878,0.6035621166229248,0.6277859807014465
0.7156194448471069,1.3597240447998047,0.7169898152351379,1.35908842086792,0.6006172895431519,0.6367623209953308
0.716265082359314,1.359419584274292,0.7159123420715332,1.360107421875,0.602275013923645,0.6270033717155457
0.7163773775100708,1.3595649003982544,0.7158597707748413,1.3599729537963867,0.6048253774642944,0.6255843639373779
0.7157607078552246,1.3593767881393433,0.7161323428153992,1.359567403793335,0.5984238386154175,0.6452099084854126
0.7157512307167053,1.3591121435165405,0.7163498997688293,1.3592182397842407,0.5991731882095337,0.6412603259086609
0.7158080339431763,1.3597819805145264,0.7157559990882874,1.3596534729003906,0.5976833701133728,0.6474159955978394
0.7155906558036804,1.3590354919433594,0.715968668460846,1.3593411445617676,0.5959098935127258,0.6213789582252502
0.7157281041145325,1.3588310480117798,0.7145347595214844,1.3604979515075684,0.6046055555343628,0.6184630990028381
0.7157189249992371,1.359014630317688,0.7151623964309692,1.3597627878189087,0.6012939810752869,0.6229868531227112
0.7156044840812683,1.3591256141662598,0.7148796319961548,1.3598934412002563,0.5994165539741516,0.6289677023887634
0.7149973511695862,1.3586883544921875,0.7153632640838623,1.3592429161071777,0.5915512442588806,0.6406505703926086
0.7154405117034912,1.3589649200439453,0.7139738202095032,1.360494613647461,0.5956772565841675,0.6374046206474304
0.715558648109436,1.3588531017303467,0.7148376107215881,1.359570026397705,0.5930793881416321,0.6396597027778625
0.7148094177246094,1.3586448431015015,0.7141956090927124,1.3599953651428223,0.5939850211143494,0.6428325772285461
0.7147220373153687,1.3587863445281982,0.715065598487854,1.3589797019958496,0.5956916809082031,0.6176546216011047
0.7146550416946411,1.3588793277740479,0.7151744961738586,1.3585671186447144,0.5985985398292542,0.6420794725418091
0.715067982673645,1.3587419986724854,0.7148053050041199,1.3588404655456543,0.5987606644630432,0.6430567502975464
0.7150321006774902,1.3585021495819092,0.715874433517456,1.3576488494873047,0.5953512787818909,0.6202345490455627
0.7145496606826782,1.3584462404251099,0.7137165069580078,1.3594293594360352,0.5906721353530884,0.6363063454627991
0.7141370177268982,1.358444094657898,0.7140978574752808,1.3590877056121826,0.5940148234367371,0.6329158544540405
0.7137672305107117,1.3579511642456055,0.7138359546661377,1.3589537143707275,0.5899329781532288,0.6439831852912903
0.7143679261207581,1.3582251071929932,0.7146162390708923,1.358191967010498,0.598747968673706,0.6289324164390564
0.7140281200408936,1.3575160503387451,0.7142493724822998,1.3582777976989746,0.5913994908332825,0.6444215178489685
0.7143918871879578,1.3581821918487549,0.7134812474250793,1.3588385581970215,0.5970698595046997,0.6367849707603455
0.7140691876411438,1.3578073978424072,0.7146328091621399,1.3575410842895508,0.594926118850708,0.6340176463127136
0.7137691378593445,1.3580725193023682,0.7132516503334045,1.358681321144104,0.591579258441925,0.6246254444122314
0.7133018970489502,1.3576730489730835,0.7143657803535461,1.3573732376098633,0.5887203216552734,0.6451288461685181
0.7131361961364746,1.3579580783843994,0.7135358452796936,1.3580079078674316,0.5882715582847595,0.6351544260978699
0.7134139537811279,1.3575975894927979,0.7129697203636169,1.3583046197891235,0.5938911437988281,0.6469815969467163
0.7137439846992493,1.3575146198272705,0.7134389281272888,1.3577136993408203,0.6022252440452576,0.6409121751785278
0.7137163877487183,1.3571221828460693,0.7130199074745178,1.35805344581604,0.6020880937576294,0.6348830461502075
0.7131097316741943,1.357144832611084,0.7130056619644165,1.3578062057495117,0.5988768935203552,0.6272889375686646
0.7134453058242798,1.35750150680542,0.7125220894813538,1.3580321073532104,0.5999619960784912,0.6263127326965332
0.7130888104438782,1.356651782989502,0.713081419467926,1.3572885990142822,0.5965999960899353,0.6273423433303833
0.7129201889038086,1.3564419746398926,0.7131531238555908,1.3569984436035156,0.596720278263092,0.6486827731132507
0.71270751953125,1.3570935726165771,0.7126418948173523,1.3573778867721558,0.5988166928291321,0.6375291347503662
0.7126505970954895,1.3568572998046875,0.7134663462638855,1.3563448190689087,0.5978531241416931,0.6444158554077148
0.7129436731338501,1.3562819957733154,0.7130740880966187,1.3566068410873413,0.6019158363342285,0.6496905088424683
